STATE,DISTRICT,YEAR,MURDER,RAPE,KIDNAPPING,THEFT,DOWRY_DEATHS,OTHER_CRIMES,TOTAL_CRIMES
1,3,2001,161,50,46,438,16,3443,4154
1,35,2001,276,23,53,573,7,3193,4125
1,184,2001,158,27,59,974,14,4586,5818
1,204,2001,133,20,25,275,17,2670,3140
1,260,2001,149,23,49,1483,12,4791,6507
1,323,2001,4,0,0,164,0,119,287
1,324,2001,270,54,82,1519,7,5916,7848
1,355,2001,224,37,80,4014,24,7452,11831
1,448,2001,247,56,67,660,62,4719,5811
1,462,2001,153,47,41,553,17,3771,4582
1,505,2001,116,37,36,656,10,3924,4779
1,511,2001,205,29,47,474,13,3813,4581
1,542,2001,224,59,42,592,14,3888,4819
1,566,2001,157,35,26,531,26,2757,3532
1,613,2001,182,35,27,479,31,4248,5002
1,629,2001,158,46,90,868,10,4073,5245
1,633,2001,155,21,38,414,19,2974,3621
1,682,2001,184,19,31,439,5,3000,3678
1,726,2001,309,72,106,2450,37,6893,9867
1,768,2001,6,0,0,308,1,124,439
1,825,2001,48,8,12,353,6,2145,2572
1,912,2001,97,25,70,2575,2,3964,6733
1,915,2001,3,1,0,266,0,50,320
1,919,2001,87,12,12,244,3,2825,3183
1,920,2001,32,13,13,958,0,2406,3422
1,921,2001,47,8,8,245,0,1870,2178
1,926,2001,237,53,81,707,52,5189,6319
1,932,2001,135,61,41,1388,15,4056,5696
1,872,2001,4157,871,1182,24600,420,98859,130089
2,168,2001,13,1,3,46,0,100,163
2,248,2001,8,2,4,42,0,83,139
2,429,2001,4,2,7,40,0,73,126
2,430,2001,6,0,2,32,0,63,103
2,528,2001,22,2,6,59,0,101,190
2,658,2001,19,9,15,197,0,258,498
2,785,2001,7,5,11,85,0,135,243
2,786,2001,2,2,5,14,0,33,56
2,787,2001,19,4,17,116,0,205,361
2,833,2001,18,2,6,49,0,73,148
2,834,2001,4,2,1,42,0,91,140
2,847,2001,2,1,0,16,0,29,48
2,867,2001,12,1,6,37,0,71,127
2,872,2001,136,33,83,775,0,1315,2342
3,87,2001,69,28,105,325,10,1241,1778
3,137,2001,67,20,36,204,1,482,810
3,151,2001,0,0,0,1,0,7,8
3,152,2001,82,45,104,590,7,2634,3462
3,219,2001,74,48,64,325,9,934,1454
3,243,2001,31,42,31,117,0,431,652
3,246,2001,88,43,69,181,5,1119,1505
3,249,2001,132,35,57,468,3,870,1565
3,281,2001,14,1,3,162,0,163,343
3,309,2001,40,35,43,190,1,564,873
3,311,2001,55,30,44,333,0,704,1166
3,328,2001,115,37,129,1036,5,3051,4373
3,330,2001,22,24,36,193,2,543,820
3,418,2001,62,42,37,300,2,747,1190
3,431,2001,67,21,95,512,2,1314,2011
3,445,2001,91,5,38,125,4,458,721
3,447,2001,52,33,42,176,1,539,843
3,484,2001,114,14,41,141,0,466,776
3,519,2001,47,64,72,366,0,1230,1779
3,580,2001,29,23,39,160,0,480,731
3,600,2001,25,2,8,52,0,100,187
3,603,2001,117,51,119,812,1,2102,3202
3,612,2001,115,30,53,254,3,739,1194
3,696,2001,11,3,2,32,0,53,101
3,788,2001,83,47,64,385,0,1064,1643
3,813,2001,111,53,87,552,1,1505,2309
3,866,2001,124,41,62,485,2,667,1381
3,872,2001,1837,817,1480,8477,59,24207,36877
4,42,2001,74,93,79,284,11,1528,2069
4,45,2001,101,0,13,52,7,418,591
4,50,2001,120,16,24,268,33,1229,1690
4,58,2001,101,25,56,131,0,599,912
4,77,2001,109,34,27,163,9,1044,1386
4,96,2001,201,13,53,408,21,1932,2628
4,106,2001,75,20,84,390,17,2210,2796
4,108,2001,66,10,43,306,8,935,1368
4,110,2001,201,35,66,552,20,1760,2634
4,120,2001,168,22,46,377,23,2170,2806
4,148,2001,94,8,34,289,15,1234,1674
4,217,2001,117,19,39,205,37,2155,2572
4,304,2001,370,25,66,679,26,2016,3182
4,314,2001,199,13,59,307,22,1498,2098
4,393,2001,7,1,4,131,0,82,225
4,401,2001,141,10,14,135,16,730,1046
4,405,2001,153,6,35,196,25,938,1353
4,454,2001,107,51,49,225,6,1373,1811
4,456,2001,7,0,3,252,0,155,417
4,461,2001,99,5,34,132,11,614,895
4,479,2001,40,22,23,101,4,707,897
4,520,2001,105,10,30,117,6,486,754
4,536,2001,79,11,49,113,6,804,1062
4,537,2001,100,13,36,201,12,2535,2897
4,581,2001,212,44,100,455,37,3033,3881
4,589,2001,159,11,45,243,8,1292,1758
4,592,2001,315,73,113,791,69,2851,4212
4,594,2001,16,2,5,336,0,179,538
4,611,2001,457,40,126,601,47,2208,3479
4,622,2001,101,7,29,57,4,372,570
4,625,2001,131,15,42,134,17,1176,1515
4,668,2001,1015,27,197,2408,90,4846,8583
4,670,2001,45,1,3,836,0,242,1127
4,694,2001,193,39,64,424,8,1326,2054
4,735,2001,239,25,72,529,36,2060,2961
4,744,2001,187,12,27,95,7,738,1066
4,751,2001,222,19,75,402,11,2124,2853
4,759,2001,207,20,65,435,67,2648,3442
4,777,2001,29,3,16,116,9,631,804
4,778,2001,18,11,13,29,3,354,428
4,803,2001,56,23,34,194,13,1477,1797
4,806,2001,266,4,51,289,32,1211,1853
4,838,2001,102,30,26,218,7,1289,1672
4,905,2001,258,20,90,531,59,3118,4076
4,872,2001,7062,888,2159,15137,859,62327,88432
6,71,2001,15,17,1,58,1,143,235
6,130,2001,141,69,20,1278,7,2838,4353
6,133,2001,22,4,0,18,0,42,86
6,216,2001,120,19,11,128,1,460,739
6,234,2001,20,22,4,235,1,714,996
6,258,2001,142,144,57,1536,12,4653,6544
6,317,2001,3,0,0,214,0,98,315
6,373,2001,115,59,6,341,3,1288,1812
6,402,2001,77,29,9,455,9,1480,2059
6,403,2001,53,36,2,159,2,467,719
6,435,2001,48,42,4,125,1,540,760
6,495,2001,46,46,13,534,1,1472,2112
6,496,2001,60,34,7,387,3,1153,1644
6,544,2001,38,43,7,260,6,831,1185
6,700,2001,74,53,6,398,2,1117,1650
6,709,2001,194,104,38,1804,16,4630,6786
6,716,2001,63,58,4,535,3,1987,2650
6,760,2001,147,145,17,715,1,2105,3130
6,872,2001,1409,959,207,9294,70,26521,38460
10,637,2001,38,4,4,490,2,733,1271
10,817,2001,28,8,5,470,0,559,1070
10,872,2001,66,12,9,960,2,1292,2341
11,7,2001,148,39,143,4475,7,8684,13496
11,8,2001,43,5,27,372,0,1699,2146
11,10,2001,6,1,2,15,0,123,147
11,30,2001,52,2,39,351,2,1745,2191
11,34,2001,44,3,30,636,0,3166,3879
11,113,2001,51,4,39,555,0,2403,3052
11,115,2001,92,9,60,812,2,4113,5088
11,209,2001,44,5,15,240,0,1413,1717
11,292,2001,36,4,15,789,3,2631,3478
11,343,2001,64,17,31,424,4,3473,4013
11,396,2001,75,20,27,754,2,2979,3857
11,419,2001,93,14,46,851,11,4171,5186
11,473,2001,47,11,30,536,0,3227,3851
11,514,2001,63,2,24,451,2,2813,3355
11,568,2001,45,4,58,797,5,4266,5175
11,618,2001,19,8,9,60,0,440,536
11,624,2001,32,2,6,231,0,1133,1404
11,649,2001,97,18,41,679,2,3050,3887
11,654,2001,69,5,46,479,0,1936,2535
11,664,2001,42,3,21,315,0,2066,2447
11,679,2001,24,6,5,163,0,1017,1215
11,714,2001,62,5,46,1582,3,3076,4774
11,715,2001,66,20,40,599,2,3675,4402
11,841,2001,117,11,57,1834,20,1956,3995
11,842,2001,70,26,23,347,0,1300,1766
11,843,2001,55,11,29,320,2,2696,3113
11,903,2001,48,3,35,1280,0,3681,5047
11,904,2001,84,18,38,298,0,2699,3137
11,906,2001,52,9,16,703,0,2329,3109
11,922,2001,23,1,0,1019,0,378,1421
11,872,2001,1763,286,998,21967,67,78338,103419
12,21,2001,49,11,38,699,11,1538,2346
12,119,2001,60,10,9,341,33,1402,1855
12,270,2001,106,37,78,948,19,4620,5808
12,272,2001,41,17,20,248,17,871,1214
12,316,2001,27,0,2,175,5,406,615
12,327,2001,99,32,50,1139,17,2165,3502
12,345,2001,98,10,26,709,24,1963,2830
12,407,2001,76,21,14,306,20,1064,1501
12,414,2001,58,21,12,327,11,1023,1452
12,426,2001,48,16,9,256,9,857,1195
12,449,2001,66,44,31,692,18,1532,2383
12,512,2001,28,31,14,488,10,1182,1753
12,546,2001,36,11,13,176,8,925,1169
12,653,2001,19,6,18,349,4,658,1054
12,656,2001,69,38,19,644,11,1114,1895
12,732,2001,34,11,13,248,12,896,1214
12,734,2001,86,28,13,623,17,1089,1856
12,802,2001,70,17,18,439,12,1212,1768
12,812,2001,122,15,26,505,18,1258,1944
12,935,2001,56,22,26,311,9,981,1405
12,872,2001,1248,398,449,9623,285,26756,38759
13,130,2001,18,5,10,102,1,938,1074
13,160,2001,16,12,17,122,0,388,555
13,281,2001,1,0,0,1,0,2,4
13,331,2001,7,3,3,47,1,686,747
13,434,2001,40,18,30,258,1,1688,2035
13,477,2001,5,6,3,26,0,107,147
13,509,2001,14,13,7,68,0,528,630
13,518,2001,1,2,1,7,0,39,50
13,556,2001,26,16,11,174,0,1520,1747
13,780,2001,27,18,13,365,2,1539,1964
13,800,2001,8,10,13,68,3,601,703
13,807,2001,19,12,13,137,2,947,1130
13,894,2001,12,9,5,97,0,590,713
13,872,2001,194,124,126,1472,10,9573,11499
14,36,2001,115,6,59,225,0,699,1104
14,53,2001,28,1,14,44,0,229,316
14,82,2001,299,28,75,286,0,845,1533
14,138,2001,48,12,10,43,0,595,708
14,142,2001,181,7,40,161,0,423,812
14,199,2001,0,0,0,0,0,27,27
14,201,2001,0,0,0,0,0,69,69
14,255,2001,251,7,15,43,0,311,627
14,291,2001,32,5,33,72,0,253,395
14,395,2001,109,13,43,721,5,2716,3607
14,446,2001,0,0,2,8,0,72,82
14,453,2001,44,13,11,89,3,657,817
14,508,2001,55,6,35,96,0,443,635
14,510,2001,410,6,47,76,0,488,1027
14,526,2001,4,0,1,13,0,119,137
14,678,2001,289,13,16,80,0,368,766
14,686,2001,136,7,37,237,0,466,883
14,704,2001,2,0,0,4,0,11,17
14,717,2001,173,17,20,53,3,699,965
14,721,2001,101,3,7,24,0,402,537
14,730,2001,111,7,11,30,0,230,389
14,826,2001,112,8,115,931,0,1876,3042
14,887,2001,49,10,15,189,2,745,1010
14,872,2001,2549,169,606,3425,13,12743,19505
15,135,2001,145,26,38,609,25,1093,1936
15,158,2001,143,32,17,146,0,331,669
15,169,2001,50,6,10,125,7,550,748
15,229,2001,129,22,7,210,10,728,1106
15,235,2001,128,32,57,797,30,1872,2916
15,237,2001,11,2,4,231,0,112,360
15,256,2001,95,27,24,122,3,745,1016
15,295,2001,38,11,5,103,15,616,788
15,308,2001,128,42,15,254,30,1449,1918
15,310,2001,61,37,30,154,1,747,1030
15,320,2001,154,29,16,131,0,328,658
15,342,2001,111,41,42,566,31,1707,2498
15,397,2001,271,50,60,504,6,1821,2712
15,399,2001,4,1,0,72,0,71,148
15,400,2001,52,18,14,98,5,286,473
15,482,2001,39,2,14,119,11,482,667
15,523,2001,62,12,4,70,6,226,380
15,527,2001,37,12,14,53,0,195,311
15,646,2001,50,23,7,55,7,341,483
15,648,2001,125,15,14,197,18,1092,1461
15,725,2001,308,73,1,789,4,427,1602
15,745,2001,81,20,17,113,3,394,628
15,758,2001,100,17,19,178,4,374,692
15,796,2001,51,17,12,44,1,122,247
15,872,2001,2373,567,441,5740,217,16109,25447
16,59,2001,93,2,17,155,1,1442,1710
16,75,2001,548,40,152,8685,40,17789,27254
16,76,2001,223,13,37,970,30,3936,5209
16,99,2001,175,8,27,645,4,4194,5053
16,100,2001,99,16,14,502,5,2593,3229
16,124,2001,106,7,19,392,2,3845,4371
16,127,2001,98,6,24,331,1,2481,2941
16,159,2001,37,4,5,214,7,1123,1390
16,177,2001,65,8,12,380,4,2297,2766
16,181,2001,53,18,4,280,2,2334,2691
16,211,2001,69,3,9,441,1,2524,3047
16,223,2001,97,22,23,604,8,2547,3301
16,241,2001,40,4,8,438,2,1410,1902
16,242,2001,35,3,3,73,3,782,899
16,288,2001,39,2,4,123,3,728,899
16,319,2001,178,20,35,575,6,3355,4169
16,339,2001,133,20,17,453,4,3412,4039
16,341,2001,41,3,12,206,5,1944,2211
16,420,2001,42,1,12,208,4,639,906
16,481,2001,59,4,4,195,4,1035,1301
16,485,2001,141,17,21,465,18,2568,3230
16,493,2001,56,6,12,199,5,1128,1406
16,559,2001,114,15,9,551,7,4111,4807
16,595,2001,66,2,11,467,9,1348,1903
16,596,2001,111,12,14,367,6,2390,2900
16,698,2001,71,12,11,300,1,1989,2384
16,704,2001,12,1,1,351,1,217,583
16,781,2001,104,12,14,513,6,3529,4178
16,884,2001,135,6,21,653,28,3298,4141
16,889,2001,30,2,2,217,0,1708,1959
16,899,2001,31,4,5,156,3,2120,2319
16,872,2001,3101,293,559,20109,220,84816,109098
17,14,2001,54,21,8,440,1,6795,7319
17,155,2001,29,2,2,11,0,206,250
17,263,2001,111,38,20,1936,3,12735,14843
17,358,2001,63,34,0,510,0,4814,5421
17,437,2001,84,42,12,508,0,5242,5888
17,451,2001,41,28,4,286,0,2757,3116
17,489,2001,106,55,16,687,3,8415,9282
17,500,2001,60,22,18,746,2,6234,7082
17,502,2001,69,39,12,891,2,7381,8394
17,551,2001,56,71,17,639,3,6642,7428
17,647,2001,102,63,14,687,5,5645,6516
17,665,2001,33,12,0,280,0,3775,4100
17,704,2001,0,1,0,200,0,88,289
17,862,2001,121,42,18,1004,2,9278,10465
17,879,2001,132,57,41,1337,6,9795,11368
17,930,2001,26,35,1,270,0,1754,2086
17,872,2001,1087,562,183,10432,27,91556,103847
19,64,2001,99,87,11,462,3,2263,2925
19,89,2001,71,34,2,385,5,1511,2008
19,107,2001,104,95,19,463,7,1949,2637
19,118,2001,160,31,47,534,34,2555,3361
19,121,2001,170,106,55,2302,15,11060,13708
19,123,2001,8,1,2,740,0,285,1036
19,174,2001,126,65,28,445,20,2677,3361
19,175,2001,129,93,18,422,10,3000,3672
19,214,2001,121,66,18,326,28,2320,2879
19,221,2001,108,12,25,216,8,1497,1866
19,232,2001,162,78,20,1111,15,3653,5039
19,238,2001,188,68,22,971,41,3620,4910
19,252,2001,17,20,2,98,0,684,821
19,321,2001,143,124,17,848,7,4862,6001
19,329,2001,252,59,46,2008,20,4461,6846
19,336,2001,26,28,2,120,9,561,746
19,347,2001,110,65,16,570,9,1971,2741
19,364,2001,244,84,50,3694,25,8966,13063
19,366,2001,10,2,0,203,0,138,353
19,369,2001,270,108,33,1609,28,6285,8333
19,371,2001,3,0,0,236,1,119,359
19,406,2001,243,44,83,452,5,2589,3416
19,457,2001,88,25,9,436,11,1716,2285
19,463,2001,87,63,14,612,11,3124,3911
19,466,2001,88,47,15,725,5,2619,3499
19,557,2001,48,64,9,317,4,1680,2122
19,558,2001,61,41,15,673,4,1822,2616
19,579,2001,162,35,35,1021,29,3947,5229
19,619,2001,87,70,7,281,22,1844,2311
19,628,2001,35,37,16,594,1,1525,2208
19,657,2001,50,44,11,254,19,1543,1921
19,710,2001,118,79,11,330,20,2451,3009
19,712,2001,110,95,12,388,7,3106,3718
19,727,2001,118,70,21,755,4,2374,3342
19,731,2001,107,31,26,1183,18,3238,4603
19,742,2001,206,141,30,1023,29,6252,7681
19,764,2001,97,58,16,1135,19,3438,4763
19,771,2001,65,52,3,289,10,1724,2143
19,773,2001,85,63,13,888,9,3104,4162
19,775,2001,88,90,13,908,8,2556,3663
19,779,2001,54,21,18,158,6,796,1053
19,782,2001,151,72,20,575,14,3489,4321
19,790,2001,57,42,33,676,27,2673,3508
19,791,2001,89,59,29,738,5,2469,3389
19,865,2001,99,86,7,372,15,2499,3078
19,890,2001,247,59,44,2292,7,4992,7641
19,893,2001,31,25,3,276,2,1512,1849
19,909,2001,103,112,10,462,13,2935,3635
19,872,2001,5295,2851,956,35576,609,136454,181741
20,9,2001,138,44,37,1131,0,3041,4391
20,13,2001,105,15,15,1074,2,2809,4020
20,28,2001,73,23,27,1119,10,1585,2837
20,29,2001,95,42,29,1426,4,2059,3655
20,51,2001,63,14,19,782,4,1469,2351
20,52,2001,73,28,16,515,6,2070,2708
20,95,2001,111,22,25,825,2,2659,3644
20,111,2001,54,39,4,612,5,1538,2252
20,144,2001,81,22,22,1003,35,2538,3701
20,167,2001,75,43,10,861,2,2132,3123
20,247,2001,73,16,6,469,6,1470,2040
20,289,2001,71,27,7,266,0,993,1364
20,313,2001,58,23,17,577,4,1327,2006
20,344,2001,63,20,9,399,2,1348,1841
20,389,2001,127,19,16,825,5,3022,4014
20,390,2001,67,16,12,600,5,1829,2529
20,487,2001,87,26,21,892,19,2117,3162
20,524,2001,59,7,22,469,38,2449,3044
20,583,2001,495,127,148,14833,18,13347,28968
20,586,2001,21,2,1,1788,0,211,2023
20,606,2001,182,39,64,4225,7,5395,9912
20,608,2001,13,2,0,784,2,255,1056
20,609,2001,157,81,23,1633,3,3783,5680
20,615,2001,146,23,41,1058,21,4059,5348
20,616,2001,64,16,6,205,2,786,1079
20,620,2001,39,9,14,808,3,1322,2195
20,621,2001,146,39,17,763,7,3908,4880
20,623,2001,52,17,19,1330,5,1640,3063
20,643,2001,61,16,8,567,2,2048,2702
20,661,2001,77,25,22,416,1,1934,2475
20,687,2001,115,56,46,3446,2,5271,8936
20,689,2001,5,0,0,306,0,75,386
20,690,2001,160,42,24,1006,5,3143,4380
20,699,2001,64,20,8,523,1,1602,2218
20,728,2001,22,10,8,367,0,1024,1431
20,755,2001,109,32,18,767,12,2061,2999
20,763,2001,76,32,12,750,13,2582,3465
20,797,2001,18,7,2,235,0,559,821
20,808,2001,44,16,15,503,6,983,1567
20,809,2001,131,35,23,528,6,2422,3145
20,849,2001,214,39,62,2942,6,3353,6616
20,850,2001,173,65,28,1072,6,2436,3780
20,928,2001,85,35,12,878,9,2424,3443
20,929,2001,50,15,13,547,10,1191,1826
20,936,2001,101,56,37,1053,12,2898,4157
20,872,2001,4293,1302,985,57178,308,107167,171233
21,132,2001,54,1,3,19,0,149,226
21,164,2001,14,0,1,7,0,52,74
21,186,2001,56,1,0,16,0,59,132
21,362,2001,58,7,13,41,0,218,337
21,363,2001,86,7,48,161,0,782,1084
21,770,2001,37,0,6,12,0,121,176
21,844,2001,3,0,0,5,0,6,14
21,861,2001,64,4,22,34,0,279,403
21,891,2001,5,0,1,16,0,21,43
21,872,2001,377,20,94,311,0,1687,2489
22,297,2001,25,2,5,37,0,65,134
22,299,2001,9,1,2,14,0,23,49
22,302,2001,22,5,14,68,0,126,235
22,375,2001,38,7,6,45,0,118,214
22,468,2001,75,5,20,319,0,335,754
22,471,2001,18,4,0,39,0,64,125
22,733,2001,24,2,8,44,0,98,176
22,872,2001,211,26,55,566,0,829,1687
23,11,2001,18,26,0,835,0,247,1126
23,163,2001,3,7,1,88,0,104,203
23,486,2001,4,6,0,102,0,104,216
23,525,2001,2,2,0,35,0,121,160
23,535,2001,9,3,0,167,0,50,229
23,555,2001,4,0,0,26,0,44,74
23,746,2001,4,3,0,30,0,145,182
23,772,2001,2,5,1,35,0,13,56
23,872,2001,46,52,2,1318,0,828,2246
24,250,2001,41,4,13,258,0,148,464
24,478,2001,1,0,0,7,0,10,18
24,483,2001,41,6,3,115,0,170,335
24,575,2001,14,1,1,31,0,46,93
24,576,2001,6,2,2,24,0,23,57
24,673,2001,2,0,0,14,0,12,28
24,674,2001,11,1,2,18,0,19,51
24,882,2001,4,0,0,14,0,23,41
24,933,2001,15,1,2,42,0,33,93
24,937,2001,5,2,0,27,0,20,54
24,872,2001,140,17,23,550,0,504,1234
25,38,2001,66,33,5,279,8,1070,1461
25,65,2001,27,58,37,382,36,1801,2341
25,81,2001,59,19,8,261,0,897,1244
25,105,2001,75,10,13,310,4,858,1270
25,109,2001,37,35,20,190,23,1049,1354
25,136,2001,42,19,16,188,4,1054,1323
25,141,2001,15,6,5,67,1,321,415
25,205,2001,178,34,43,1165,39,2799,4258
25,228,2001,18,8,4,52,2,279,363
25,244,2001,55,15,14,158,14,900,1156
25,290,2001,26,10,5,54,1,337,433
25,294,2001,150,22,14,251,1,1352,1790
25,372,2001,47,12,21,239,16,979,1314
25,385,2001,37,24,14,262,16,1169,1522
25,412,2001,44,12,5,139,4,546,750
25,428,2001,63,30,17,184,0,975,1269
25,433,2001,34,34,25,208,4,695,1000
25,459,2001,60,11,15,155,24,792,1057
25,460,2001,93,38,19,255,4,1513,1922
25,476,2001,131,65,39,1585,11,3245,5076
25,494,2001,69,38,13,261,7,1175,1563
25,553,2001,63,14,6,75,0,338,496
25,565,2001,119,77,31,358,19,1425,2029
25,627,2001,69,17,23,115,14,614,852
25,641,2001,41,13,11,143,0,479,687
25,642,2001,15,9,4,71,0,367,466
25,693,2001,121,41,32,398,29,1581,2202
25,729,2001,52,9,6,106,1,676,850
25,737,2001,42,12,6,361,2,790,1213
25,753,2001,129,18,13,554,0,1445,2159
25,811,2001,29,8,4,71,6,326,444
25,829,2001,6,1,5,306,0,143,461
25,830,2001,8,2,3,155,0,101,269
25,837,2001,118,36,26,315,4,1153,1652
25,872,2001,2138,790,522,9673,294,33244,46661
27,31,2001,79,9,34,302,7,813,1244
27,86,2001,44,12,16,69,6,354,501
27,92,2001,42,8,6,48,6,283,393
27,114,2001,63,13,15,183,4,802,1080
27,271,2001,19,6,11,86,4,337,463
27,274,2001,39,11,12,107,4,498,671
27,277,2001,103,22,12,187,11,775,1110
27,280,2001,10,0,0,44,3,425,482
27,326,2001,42,12,17,65,6,438,580
27,348,2001,77,19,20,218,12,891,1237
27,374,2001,60,19,19,133,7,395,633
27,386,2001,146,21,70,512,17,1695,2461
27,442,2001,44,8,17,124,2,560,755
27,464,2001,34,6,4,81,4,357,486
27,533,2001,142,38,88,897,11,2609,3785
27,550,2001,51,9,10,46,9,375,500
27,562,2001,46,6,5,73,2,293,425
27,574,2001,55,11,14,115,6,553,754
27,582,2001,46,3,3,91,1,288,432
27,626,2001,36,11,13,114,4,434,612
27,667,2001,130,23,60,990,10,4760,5973
27,736,2001,45,6,24,195,5,1003,1278
27,756,2001,91,15,28,281,10,860,1285
27,846,2001,83,10,15,95,8,423,634
27,872,2001,1527,298,513,5056,159,20221,27774
28,12,2001,86,16,133,1241,12,5130,6618
28,20,2001,168,34,119,1302,43,5357,7023
28,79,2001,64,90,61,237,10,3046,3508
28,83,2001,131,81,96,601,3,3421,4333
28,85,2001,37,13,21,305,13,1980,2369
28,112,2001,173,48,126,997,24,5923,7291
28,116,2001,88,42,223,1201,5,4776,6335
28,129,2001,122,35,36,593,13,3153,3952
28,145,2001,105,36,120,646,2,3169,4078
28,185,2001,100,67,206,1179,7,5503,7062
28,187,2001,66,24,26,350,8,2406,2880
28,222,2001,49,9,40,542,8,2898,3546
28,245,2001,118,24,43,347,21,2543,3096
28,257,2001,40,17,54,161,3,1722,1997
28,281,2001,5,1,7,606,0,343,962
28,293,2001,148,55,79,675,13,4640,5610
28,334,2001,139,35,49,556,20,3157,3956
28,378,2001,181,61,247,4396,29,15690,20604
28,384,2001,9,2,8,197,3,801,1020
28,391,2001,52,10,32,271,12,2130,2507
28,408,2001,137,65,89,648,8,2586,3533
28,413,2001,56,19,45,561,0,3421,4102
28,415,2001,109,20,78,1193,12,5123,6535
28,444,2001,35,21,72,378,10,2392,2908
28,497,2001,368,50,146,1755,17,5047,7383
28,605,2001,65,22,59,704,14,3711,4575
28,651,2001,96,25,77,501,15,3926,4640
28,718,2001,31,13,63,279,6,2480,2872
28,765,2001,42,19,62,443,6,2522,3094
28,792,2001,77,13,48,605,15,3575,4333
28,801,2001,66,22,24,295,8,1770,2185
28,871,2001,51,17,68,462,7,3308,3913
28,885,2001,168,43,161,885,9,5099,6365
28,872,2001,3182,1049,2718,25112,376,122748,155185
29,259,2001,20,7,4,111,0,137,279
29,634,2001,1,0,0,5,0,30,36
29,815,2001,7,1,1,18,0,52,79
29,931,2001,2,0,1,19,0,28,50
29,872,2001,30,8,6,153,0,247,444
30,43,2001,65,6,25,164,3,1491,1754
30,170,2001,176,20,8,1439,16,5376,7035
30,171,2001,389,28,40,2962,13,3860,7292
30,172,2001,6,0,0,162,0,325,493
30,192,2001,126,18,38,1395,16,7522,9115
30,193,2001,36,4,14,1146,5,2285,3490
30,203,2001,237,16,21,746,9,6989,8018
30,239,2001,176,17,35,663,6,4226,5123
30,251,2001,146,14,49,660,8,3780,4657
30,266,2001,85,9,45,893,4,5595,6631
30,432,2001,106,21,13,722,6,4972,5840
30,441,2001,98,6,13,494,5,3116,3732
30,450,2001,40,4,11,274,2,1914,2245
30,540,2001,115,13,30,530,5,4184,4877
30,541,2001,87,2,26,1034,12,3000,4161
30,604,2001,110,12,29,414,4,3155,3724
30,614,2001,67,7,16,217,4,2348,2659
30,632,2001,31,8,5,216,2,1068,1330
30,672,2001,26,3,13,80,0,969,1100
30,685,2001,60,5,27,324,2,2998,3416
30,723,2001,85,13,26,280,4,2826,3234
30,749,2001,121,8,35,266,8,3787,4225
30,750,2001,26,2,10,557,3,1248,1846
30,805,2001,77,5,16,497,4,2431,3030
30,851,2001,123,0,55,622,0,2706,3506
30,852,2001,33,4,18,332,4,2255,2646
30,855,2001,198,57,66,897,3,5129,6350
30,856,2001,61,3,15,313,0,1177,1569
30,857,2001,90,16,24,343,6,2989,3468
30,858,2001,78,5,40,578,1,4047,4749
30,859,2001,87,7,30,284,4,2631,3043
30,860,2001,167,12,38,687,1,4385,5290
30,876,2001,0,0,0,43,0,163,206
30,877,2001,92,6,19,262,3,2722,3104
30,878,2001,43,5,11,620,4,1596,2279
30,908,2001,134,13,16,1078,8,6692,7941
30,916,2001,159,37,53,493,14,6364,7120
30,918,2001,110,17,22,659,2,3702,4503
30,872,2001,3866,423,952,23346,191,126023,154801
31,233,2001,35,11,15,22,2,120,205
31,634,2001,49,29,19,108,3,358,566
31,815,2001,46,29,20,75,5,411,586
31,931,2001,135,33,39,315,6,916,1444
31,872,2001,265,102,93,520,16,1805,2801
32,5,2001,315,66,203,1784,63,4231,6662
32,15,2001,471,50,123,1099,44,2901,4688
32,18,2001,391,42,96,1299,56,4212,6096
32,26,2001,95,19,29,233,14,989,1379
32,49,2001,106,11,61,142,21,796,1137
32,54,2001,223,11,45,412,32,1524,2247
32,55,2001,511,47,82,491,62,1871,3064
32,61,2001,249,15,31,317,20,723,1355
32,62,2001,92,14,28,268,19,895,1316
32,67,2001,146,18,24,317,19,1410,1934
32,71,2001,54,8,20,123,12,517,734
32,73,2001,128,27,29,226,21,1291,1722
32,80,2001,173,41,71,559,35,1699,2578
32,84,2001,603,93,144,1132,57,3240,5269
32,91,2001,99,18,28,300,22,1286,1753
32,128,2001,237,38,85,540,31,1556,2487
32,143,2001,459,31,94,671,45,2672,3972
32,166,2001,65,4,20,154,16,506,765
32,183,2001,44,8,5,53,8,274,392
32,230,2001,145,7,39,276,27,1908,2402
32,267,2001,604,57,118,565,68,3109,4521
32,268,2001,174,20,93,246,29,1380,1942
32,269,2001,125,22,28,388,17,1387,1967
32,273,2001,206,9,63,192,22,1202,1694
32,275,2001,188,28,45,238,46,1401,1946
32,279,2001,304,22,120,469,48,1763,2726
32,281,2001,51,2,4,3194,1,1100,4352
32,303,2001,152,16,42,832,17,1384,2443
32,305,2001,611,31,112,1701,33,2591,5079
32,306,2001,104,6,28,216,22,932,1308
32,312,2001,169,18,34,311,26,1161,1719
32,315,2001,170,13,60,367,16,1972,2598
32,331,2001,99,14,24,201,22,671,1031
32,337,2001,335,70,75,406,63,2129,3078
32,340,2001,180,16,50,380,31,1559,2216
32,368,2001,184,23,47,239,14,1158,1665
32,388,2001,162,6,36,300,29,1245,1778
32,404,2001,141,11,22,299,43,1477,1993
32,409,2001,124,18,42,393,31,1373,1981
32,436,2001,134,8,40,171,22,879,1254
